id,matched,rating,x,y
224,False,0.0612700249565,682131.6209,240353.775997
225,False,0.0612700249565,682170.322889,240261.493705
226,False,0.0612700249565,681939.847188,240358.837585
227,False,0.0612700249565,681840.540323,240551.047625
228,False,0.059106884176,682150.351896,240269.693678
229,False,0.059106884176,682129.529282,240507.485801
230,False,0.059106884176,682075.200912,240231.471352
231,False,0.059106884176,681985.234648,240432.985615
232,False,0.059106884176,681901.077472,240493.770428
233,False,0.059106884176,681889.979776,240274.453806
234,False,0.059106884176,681910.73767,240106.338601
235,False,0.059106884176,681827.616905,240260.318016
236,False,0.059106884176,681796.029974,240454.271843
237,False,0.059106884176,681845.639878,240556.21642
238,False,0.059106884176,681730.256649,240481.245304
239,False,0.059106884176,681688.203142,240325.654038
240,False,0.0588452691801,682011.271765,240431.3217
241,False,0.0588051114464,682196.565578,240522.602705
242,False,0.05800609394,682046.617584,239969.782881
243,False,0.0578365105686,681683.569,240147.307112
244,False,0.0574923611095,681824.512201,240074.18461
245,False,0.0572598933591,681919.523391,240447.854919
246,False,0.0571841929704,681830.057397,240035.019569
247,False,0.0571841929704,681738.920073,240467.603541
248,False,0.0571662835498,681880.682612,240609.462454
249,False,0.0557672396264,681774.306987,240548.132973
250,False,0.0549117849204,681893.500192,240161.002777
251,False,0.0543619315367,682052.797991,239989.338184
252,False,0.0543619315367,682005.051164,240468.839922
253,False,0.0539617647691,682001.493869,240371.265741
254,False,0.0539617647691,681838.712972,240550.311953
255,False,0.0539224003724,682207.839606,240511.423819
256,False,0.0533094471708,681739.613884,240462.548306
257,False,0.0533094471708,681732.669106,240469.21773
258,False,0.0526192013083,681710.077229,239997.997511
259,False,0.0526192013083,681653.004627,240136.797264
260,False,0.0514682199922,682103.424022,240519.710063
261,False,0.0512821267875,681901.844583,240477.074178
262,False,0.0512599995586,681844.569687,239933.753075
263,False,0.0505039784469,682166.544703,240404.077281
264,False,0.0505039784469,682147.211617,240411.481813
265,False,0.0501629025209,682175.581827,240357.089555
266,False,0.0501629025209,682190.746072,240022.23266
267,False,0.0501629025209,682157.615271,239994.871869
268,False,0.0501629025209,682102.488177,240187.556021
269,False,0.0501629025209,682003.271277,240417.433974
270,False,0.0501629025209,682051.890068,240541.606482
271,False,0.0501629025209,681904.043536,240553.046353
272,False,0.0500886386634,682000.257276,240428.100021
273,False,0.0498148492952,682006.279477,240286.579958
274,False,0.0494516009348,681846.133879,239922.479631
275,False,0.0490104095719,682100.20652,240517.074455
276,False,0.048339922524,681818.333725,240432.752568
277,False,0.0479999927788,681988.41509,240427.883147
278,False,0.0479999927788,681780.586956,240524.698403
279,False,0.0476876049258,681892.711197,240586.858983
280,False,0.0476876049258,681678.358194,240144.05239
281,False,0.0476876049258,681645.325086,240104.716317
282,False,0.0468472687914,681867.407932,240560.086697
283,False,0.0468472687914,681824.833477,240546.824198
284,False,0.0466565141757,681900.996549,240148.964254
285,False,0.0452950619752,682203.91355,240516.996373
286,False,0.0445412913143,682080.025703,240196.964449
287,False,0.0445412913143,681979.562528,240658.411036
288,False,0.0445412913143,681872.958122,239960.133123
289,False,0.0445412913143,681796.565582,240347.982351
290,False,0.0440208572638,682206.501997,240156.006351
291,False,0.0438778191433,682260.282209,240331.32805
292,False,0.0438778191433,681990.975725,240413.741507
293,False,0.0436087036052,682214.961208,240512.697135
294,False,0.0436087036052,682141.426646,240505.054016
295,False,0.0436087036052,682097.923737,240538.439061
296,False,0.0436087036052,682108.382977,240514.895645
297,False,0.0436087036052,682025.066897,240114.271528
298,False,0.0436087036052,682024.405579,240457.978402
299,False,0.0436087036052,681917.730898,240273.537432
300,False,0.0436087036052,681817.18521,240434.652094
301,False,0.0436087036052,681741.798408,240399.375635
302,False,0.0436087036052,681756.860954,239960.635216
303,False,0.0430320863956,682081.902037,240320.661498
304,False,0.0430320863956,681989.948243,240057.86438
305,False,0.0430320863956,681714.414099,239998.454465
306,False,0.0429195744535,682082.032131,240221.182001
307,False,0.0429195744535,682028.354347,240110.583965
308,False,0.0423781505338,681843.731173,239941.709747
309,False,0.0423466025246,682227.00631,240522.869907
310,False,0.0421244774734,682099.085104,240254.526204
311,False,0.0419019891217,681677.33342,240442.714989
312,False,0.0417146783628,682083.580727,240279.421795
313,False,0.0417079911585,681797.154823,240465.585551
314,False,0.0416508995719,682172.218173,240533.706996
315,False,0.0416508995719,682202.08941,240146.868931
316,False,0.0416508995719,682116.111382,240577.704996
317,False,0.0416508995719,682057.003636,240564.826923
318,False,0.0416508995719,682075.643006,240161.71438
319,False,0.0416508995719,681958.32951,240286.790487
320,False,0.0416508995719,682024.318792,240459.504267
322,False,0.0416508995719,681878.076193,240536.742412
323,False,0.0416508995719,681863.498183,240193.487228
324,False,0.0416508995719,681839.239351,240304.148161
325,False,0.0416508995719,681822.079045,240412.793346
326,False,0.0416508995719,681829.997987,240546.335502
327,False,0.0416508995719,681797.429109,240531.301465
328,False,0.0416508995719,681677.422295,240450.615039
329,False,0.0416508995719,681656.108609,240361.726092
330,False,0.0397598294346,682032.253366,239955.638832
331,False,0.0397339578056,682065.452347,240435.311778
332,False,0.0397339578056,682012.667266,240083.120795
333,False,0.0397339578056,682009.211628,240079.295345
334,False,0.0397339578056,681956.445642,240028.798407
335,False,0.0397339578056,681878.867441,240169.96116
336,False,0.0397339578056,681804.083252,240296.955813
337,False,0.0397339578056,681849.059537,240557.873434
338,False,0.0397339578056,681813.356598,240541.626373
339,False,0.0397339578056,681828.126436,240002.014164
340,False,0.0397339578056,681838.479091,239927.833112
341,False,0.0397339578056,681777.540842,240401.890543
342,False,0.0397339578056,681775.956262,240532.555566
343,False,0.0397339578056,681782.257025,240400.997751
344,False,0.0397339578056,681694.723397,240282.920721
345,False,0.0396374404448,681963.529086,240085.758325
346,False,0.0396374404448,681938.605524,240375.950871
347,False,0.0395356767105,682095.308757,240601.104441
348,False,0.0395356767105,681875.519419,240274.190037
349,False,0.0395356767105,681770.268536,240321.759184
350,False,0.0395356767105,681751.273994,240334.531828
351,False,0.0395356767105,681812.108667,240291.905288
352,False,0.0395356767105,681832.900559,240014.377018
353,False,0.0395356767105,681828.104358,240251.283364
354,False,0.0395356767105,681688.070882,240329.343835
355,False,0.0395356767105,681644.87422,240163.116497
356,False,0.0394136043496,681685.517596,240356.732423
357,False,0.0390448286539,682166.588791,240270.305159
358,False,0.0390448286539,682127.44387,240270.583813
359,False,0.0390448286539,682108.948153,240514.352094
360,False,0.0390448286539,682121.070997,240576.075689
361,False,0.0390448286539,682105.26179,240577.775716
362,False,0.0390448286539,682100.624242,240516.695768
363,False,0.0390448286539,682053.276094,240044.853958
364,False,0.0390448286539,681988.521185,240056.288357
365,False,0.0390448286539,681924.88729,240282.07129
366,False,0.0390448286539,681780.425603,240486.271637
367,False,0.0390448286539,681781.676318,240483.45195
368,False,0.0390448286539,681875.571669,240174.729685
369,False,0.0390448286539,681737.538089,240437.372082
370,False,0.0390448286539,681673.798204,240359.409456
371,False,0.0390448286539,681580.860926,240262.76977
372,False,0.0388938138384,681992.773094,240534.916899
373,False,0.0388465475588,681687.016647,240340.330948
374,False,0.038144929468,681876.983614,240572.679474
375,False,0.0372330311269,681822.744411,240545.84211
376,False,0.0364553293505,681980.014806,240431.200527
377,False,0.0364553293505,681743.626404,239980.823073
378,False,0.0363588119897,681618.283651,240127.358307
379,False,0.0357662001988,682131.440462,240280.768694
380,False,0.0357662001988,681877.855775,240170.919801
381,False,0.0357662001988,681842.682016,240368.427363
382,False,0.0357662001988,681765.993513,239944.294315
383,False,0.03553885855,682162.419958,240272.751415
384,False,0.03553885855,681890.555625,240584.369223
385,False,0.03553885855,681688.857334,240317.912806
386,False,0.034601367377,682087.294964,240542.180344
387,False,0.034601367377,681861.089224,240275.862333
388,False,0.034601367377,681614.473792,240176.054651
389,False,0.0339122382253,682107.424472,240505.615275
390,False,0.0339122382253,681640.647898,240160.565178
391,False,0.0336509773374,682131.110022,240273.139739
392,False,0.0336509773374,682123.408968,240511.632362
393,False,0.0332017346059,681677.831781,240273.228354
394,False,0.0329908135841,682115.635992,240577.944077
395,False,0.0329908135841,682115.274509,239929.254523
396,False,0.0329654934665,682206.242713,240155.468641
397,False,0.0328942962233,681910.244229,240471.132614
398,False,0.0322602300949,682156.30453,240408.775248
399,False,0.032189424355,682116.93124,240422.143228
400,False,0.0319620651844,681804.842493,240452.182462
401,False,0.0317511441626,682126.462323,240347.669003
402,False,0.0316546268018,681677.592704,240440.13077
403,False,0.0316111888819,681759.797874,240312.52199
404,False,0.0316111888819,681623.789127,240275.07592
405,False,0.0310620150109,681846.340853,239921.010284
406,False,0.0310573347012,681879.303572,240553.428715
407,False,0.0305671386228,682031.736205,240128.070356
408,False,0.0305671386228,681840.120752,240383.450207
409,False,0.0305671386228,681612.967291,240275.10261
410,False,0.0302316203217,681750.752168,240356.900252
411,False,0.0296860883453,682043.527991,240107.580705
412,False,0.0296860883453,681938.31872,240377.968363
413,False,0.0294558780819,681825.424918,240421.249264
414,False,0.0293912841873,681958.189026,240027.052558
415,False,0.0293912841873,681796.017402,240467.559341
416,False,0.0292079911585,681909.562052,240587.572117
417,False,0.0291738231571,682102.941337,240580.157193
418,False,0.0291738231571,681800.925159,240458.87925
419,False,0.0291738231571,681695.513136,240150.839035
420,False,0.0289969591936,681677.50037,240142.192307
421,False,0.0283759983467,681940.987366,240054.273577
422,False,0.0283334870226,682062.109819,240089.266357
423,False,0.0283334870226,681774.591232,240504.519394
424,False,0.0283146785554,681827.513614,240264.910772
425,False,0.0282181611946,682113.058487,240238.629666
426,False,0.0282181611946,681920.57637,240401.365537
427,False,0.0281163974603,682258.776725,240327.407454
428,False,0.0281163974603,682164.316875,240060.469487
429,False,0.0281163974603,682095.465145,240607.763916
430,False,0.0281163974603,682053.161092,239990.834381
431,False,0.0281163974603,682024.324626,240468.734076
432,False,0.0281163974603,681746.644911,240318.811217
433,False,0.0281163974603,681779.317479,239899.943024
434,False,0.0277627866097,681771.273855,240595.485097
435,False,0.0277627866097,681727.695333,240474.013616
436,False,0.0276255494038,681990.413675,240058.340556
437,False,0.0276255494038,681750.397504,240403.661189
438,False,0.02750021405,682079.004858,240160.80344
439,False,0.02750021405,682123.585442,239977.457199
440,False,0.02750021405,681952.316763,240285.980225
441,False,0.0274388411547,682125.233706,240507.850683
442,False,0.0274388411547,682155.524798,240269.494458
443,False,0.0274388411547,682113.719897,240512.182546
444,False,0.0274388411547,682120.213826,240508.13892
445,False,0.0274388411547,682113.699338,240579.218697
446,False,0.0274388411547,682070.216515,240264.274007
447,False,0.0274388411547,682069.296249,240255.798277
448,False,0.0274388411547,682015.126479,240225.840605
449,False,0.0274388411547,682007.007019,240431.334314
450,False,0.0274388411547,682005.525997,240431.315121
451,False,0.0274388411547,682008.188264,240431.212569
452,False,0.0274388411547,681982.009571,240290.499793
453,False,0.0274388411547,682000.25105,240293.289911
454,False,0.0274388411547,682008.249905,240056.158913
455,False,0.0274388411547,681941.247385,240637.740179
456,False,0.0274388411547,681936.075023,240589.296558
457,False,0.0274388411547,681891.894409,240586.806543
458,False,0.0274388411547,681892.595412,240162.313095
459,False,0.0274388411547,681854.99765,240277.068375
460,False,0.0274388411547,681858.488091,240560.94843
461,False,0.0274388411547,681882.636905,240541.022818
462,False,0.0274388411547,681782.645468,240317.747665
463,False,0.0274388411547,681798.777612,240323.203561
464,False,0.0274388411547,681773.523511,240313.004534
465,False,0.0274388411547,681841.755774,240376.007881
466,False,0.0274388411547,681830.67433,240549.4776
467,False,0.0274388411547,681830.660808,240546.651395
468,False,0.0274388411547,681876.307213,240542.46933
469,False,0.0274388411547,681828.421141,240545.638365
470,False,0.0274388411547,681821.926672,240542.660767
471,False,0.0274388411547,681782.558151,240481.030163
472,False,0.0274388411547,681860.378088,240196.702602
473,False,0.0274388411547,681792.596887,240529.320767
474,False,0.0274388411547,681812.673163,240538.223828
475,False,0.0274388411547,681774.603766,240504.938223
476,False,0.0274388411547,681773.062581,240520.507502
477,False,0.0274388411547,681740.496259,239984.895496
478,False,0.0274388411547,681722.8496,240002.052942
479,False,0.0274388411547,681699.999023,240265.456554
480,False,0.0274388411547,681782.588806,240615.189565
481,False,0.0274388411547,681678.080231,240462.034584
482,False,0.0274388411547,681680.081167,240415.802107
483,False,0.0274388411547,681653.111877,240357.433614
484,False,0.0274388411547,681639.818141,240262.213737
485,False,0.0274388411547,681638.036387,240262.494205
486,False,0.0274388411547,681658.974998,240137.275543
487,False,0.0274388411547,681637.652641,240133.840618
488,False,0.0274388411547,681685.043976,240362.953362
489,False,0.0271058890564,682178.881138,240371.144335
490,False,0.0271058890564,682173.297371,240068.511246
491,False,0.0271058890564,682162.595165,239995.772972
492,False,0.0271058890564,682138.1567,239980.35228
493,False,0.0271058890564,682171.700153,239939.796814
494,False,0.0271058890564,682180.075443,240051.627884
495,False,0.0271058890564,682158.783836,240407.912676
496,False,0.0271058890564,682135.568623,240426.318148
497,False,0.0271058890564,682172.449989,240534.064102
498,False,0.0271058890564,682164.17149,240532.404587
499,False,0.0271058890564,682194.270668,240427.339575
500,False,0.0271058890564,682180.386635,240481.046795
501,False,0.0271058890564,682183.09716,240056.572433
502,False,0.0271058890564,682041.508814,239952.439919
503,False,0.0271058890564,682126.751999,239902.488663
504,False,0.0271058890564,682135.846306,239891.62075
505,False,0.0271058890564,682047.168179,239965.44519
506,False,0.0271058890564,682116.296204,239950.755569
507,False,0.0271058890564,682137.428474,240300.19064
508,False,0.0271058890564,682130.032215,240500.919262
509,False,0.0271058890564,682155.84045,240527.809635
510,False,0.0271058890564,682099.126675,240500.470776
511,False,0.0271058890564,682015.16718,240188.63533
512,False,0.0271058890564,682060.793663,240082.868832
513,False,0.0271058890564,682023.534443,239925.708107
514,False,0.0271058890564,682024.886366,240470.559933
515,False,0.0271058890564,681941.563158,240577.236881
516,False,0.0271058890564,681941.372001,240587.35788
517,False,0.0271058890564,681895.69403,240585.022087
518,False,0.0271058890564,681945.172829,239960.127769
519,False,0.0271058890564,681894.666242,240159.436119
520,False,0.0271058890564,681781.023998,240309.784272
521,False,0.0271058890564,681831.801542,240405.59597
522,False,0.0271058890564,681929.196461,240423.02733
523,False,0.0271058890564,681844.899147,239931.176323
524,False,0.0271058890564,681856.052498,240269.888002
525,False,0.0271058890564,681776.320351,240528.668682
526,False,0.0271058890564,681901.08529,240576.000168
527,False,0.0271058890564,681758.192623,240512.35247
528,False,0.0271058890564,681738.137978,240510.537121
529,False,0.0271058890564,681842.542199,240327.010918
530,False,0.0271058890564,681644.592751,240239.227034
531,False,0.0271058890564,681697.84116,240271.468537
532,False,0.0271058890564,681674.934128,240133.607586
533,False,0.0271058890564,681652.448318,240178.15131
534,False,0.0271058890564,681640.091568,240159.831509
535,False,0.0271058890564,681762.990974,240513.287285
536,False,0.0270586002957,682030.282694,239951.368281
537,False,0.0270568339264,682187.590007,240529.078997
538,False,0.0270568339264,681835.150276,239999.178782
539,False,0.0270568339264,681710.967813,240002.895325
540,False,0.0270487974698,681963.957694,240287.833509
541,False,0.0270487974698,681864.934617,240191.990263
542,False,0.0270487974698,681634.116299,240261.613651
543,False,0.0270487974698,681636.390751,240267.115444
544,False,0.0268817363322,682152.444126,240504.577145
545,False,0.0268817363322,682040.088662,240101.187009
546,False,0.0268817363322,681809.728723,240293.596223
547,False,0.0268817363322,681824.721838,240074.990158
548,False,0.0268817363322,681674.452471,240488.855358
549,False,0.026879969963,682033.23259,239963.540588
550,False,0.026879969963,681960.227445,240302.139525
551,False,0.026879969963,681739.42755,240475.587654
552,False,0.0268462293638,682170.716734,240529.972275
553,False,0.0268462293638,682108.02934,240506.119391
554,False,0.0268462293638,682020.216703,240422.371687
555,False,0.0268462293638,681993.971244,240406.138042
556,False,0.0268462293638,681941.284939,240027.747737
557,False,0.0268462293638,681894.832128,240159.028163
558,False,0.0268462293638,681852.769465,240559.628139
559,False,0.0268462293638,681776.256106,239923.087241
560,False,0.0268462293638,681715.962429,239998.374751
561,False,0.0265869321742,682125.087776,239975.477753
562,False,0.0265869321742,681940.743538,240284.109976
563,False,0.0265869321742,681584.546183,240265.542356
564,False,0.0264424168854,682156.482948,239988.962997
565,False,0.0264424168854,682231.395493,240265.395925
566,False,0.0264424168854,682131.40292,240548.137466
567,False,0.0264424168854,682177.679764,240596.220551
568,False,0.0264424168854,682078.810446,240161.480141
569,False,0.0264424168854,682060.239168,240112.34774
570,False,0.0264424168854,682104.48064,239937.895401
571,False,0.0264424168854,682130.979393,239900.931297
572,False,0.0264424168854,682035.866219,239931.749992
573,False,0.0264424168854,682020.008526,239970.866829
574,False,0.0264424168854,682022.710295,239986.540695
575,False,0.0264424168854,682104.298302,239945.161324
576,False,0.0264424168854,682030.390854,239947.916779
577,False,0.0264424168854,682024.333988,240468.260441
578,False,0.0264424168854,681902.760863,240397.187519
579,False,0.0264424168854,681951.819607,240072.769337
580,False,0.0264424168854,681799.790058,240367.371043
581,False,0.0264424168854,681840.694241,240382.163927
582,False,0.0264424168854,681914.207228,240582.397598
583,False,0.0264424168854,681755.803341,240516.112
584,False,0.0264424168854,681676.831413,240142.465569
585,False,0.0264424168854,681675.839859,240138.197514
586,False,0.0263677047747,682130.093204,240510.893892
587,False,0.0262182641612,682153.960436,240353.857734
588,False,0.0262182641612,682069.953264,240150.053516
589,False,0.0262182641612,681815.055417,240290.153751
590,False,0.0262182641612,681881.710048,240612.176898
591,False,0.0262182641612,681799.142923,240370.110583
592,False,0.0262182641612,681782.864661,240480.051575
593,False,0.0261926071806,682194.117053,240426.567163
594,False,0.0261908408113,682080.128008,240197.867988
595,False,0.0261908408113,681905.221552,240478.445534
596,False,0.0261908408113,681769.467192,240313.794294
597,False,0.0261908408113,681680.193138,240484.406786
598,False,0.0261908408113,681667.081982,240358.789087
599,False,0.0255291350095,681947.913915,240059.540288
600,False,0.0255291350095,682024.080897,240465.922757
601,False,0.0255291350095,681747.924456,240403.338629
602,False,0.0251629025209,682160.771234,240486.015775
603,False,0.0251629025209,682196.012186,240017.566022
604,False,0.0251629025209,682143.315414,239895.558099
605,False,0.0251629025209,682235.838544,239914.372736
606,False,0.0251629025209,682150.303015,239882.722479
607,False,0.0251629025209,682129.887051,239904.083514
608,False,0.0251629025209,681970.418229,240464.93707
609,False,0.0251629025209,681890.709626,240268.892059
